STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR
ABAB,ABB-138,887.8824,9.1144,-55.6797,138.5052,1.0315,0.4991,2.2121,ABF,
ABAB,ABB-138,888.0348,9.2158,-55.1944,136.2688,1.0238,0.494,2.2132,ABF,
ABAB,ABB-138,888.1872,9.4694,-54.5069,126.1996,1.0596,0.4842,2.2073,ABF,
ABAB,ABB-138,888.3396,9.3426,-54.1094,124.078,1.0075,0.4569,2.2052,ABF,
ABAB,ABB-138,888.492,9.1905,-54.6944,127.1842,1.0114,0.4193,2.2008,ABF,
ABAB,ABB-138,888.6444,9.368,-55.4167,133.8274,1.0568,0.4164,2.1928,ABF,
ABAB,ABB-138,888.7968,9.647,-54.8594,141.5307,0.9786,0.4405,2.1907,ABF,
ABAB,ABB-138,888.9492,9.4694,-54.4861,146.2829,0.9655,0.4894,2.1897,ABF,
ABAB,ABB-138,889.1016,9.4441,-55.2969,142.2341,0.9916,0.5429,2.1993,ABF,
ABAB,ABB-138,889.254,9.6216,-56.2083,136.8684,0.9376,0.5579,2.1993,ABF,
ABAB,ABB-138,889.4064,9.5962,-55.9375,129.9993,1.0011,0.5087,2.2036,ABF,
ABAB,ABB-138,889.5588,9.5455,-55.7778,130.5473,0.9557,0.5216,2.2078,ABF,
ABAB,ABB-138,889.7112,9.5709,-55.4219,138.4923,0.9972,0.473,2.2188,ABF,
ABAB,ABB-138,889.8636,9.406,-55.7778,136.2679,0.9699,0.4292,2.2328,ABF,
ABAB,ABB-138,890.016,9.368,-55.2222,138.5795,0.9971,0.433,2.2313,ABF,
ABAB,ABB-138,890.1684,9.3933,-55.2188,138.4037,0.9443,0.4601,2.219,ABF,
ABAB,ABB-138,890.3208,9.3807,-55.2431,142.4138,0.9478,0.4768,2.2028,ABF,
ABAB,ABB-138,890.4732,9.5202,-55.4236,143.6251,0.9471,0.5084,2.2003,ABF,
ABAB,ABB-138,890.6256,9.3934,-55.0078,136.7136,0.9575,0.4924,2.2015,ABF,
ABAB,ABB-138,890.778,9.1017,-54.6736,135.3844,0.965,0.521,2.2034,ABF,
ABAB,ABB-138,890.9304,9.2919,-54.3958,133.9991,0.9052,0.4627,2.2019,ABF,
ABAB,ABB-138,891.0828,9.5455,-54.5625,142.9681,0.9279,0.4999,2.2053,ABF,
ABAB,ABB-138,891.2352,9.2666,-54.4306,145.6825,0.9696,0.4815,2.2094,ABF,
ABAB,ABB-138,891.3876,9.1651,-54.0694,147.3275,0.992,0.4919,2.209,ABF,
ABAB,ABB-138,891.54,9.4441,-54.3906,141.5554,0.9396,0.4536,2.1996,ABF,
ABAB,ABB-138,891.6924,9.7738,-54.9514,139.7112,0.9425,0.4454,2.1982,ABF,
ABAB,ABB-138,891.8448,9.9132,-54.8359,135.2139,0.9826,0.4478,2.203,ABF,
ABAB,ABB-138,891.9972,9.4694,-55.2153,134.9287,0.9652,0.4452,2.2148,ABF,
ABAB,ABB-138,892.1496,9.5202,-55.2361,141.3718,0.9991,0.4618,2.2134,ABF,
ABAB,ABB-138,892.302,9.1778,-55.5833,139.2298,1.0073,0.5372,2.209,ABF,
ABAB,ABB-138,892.4544,9.4694,-56.3359,137.108,0.971,0.5139,2.1984,ABF,
ABAB,ABB-138,892.6068,9.4187,-56.6181,132.3882,1.0359,0.4751,2.2009,ABF,
ABAB,ABB-138,892.7592,9.2285,-55.8333,129.4979,1.0217,0.4075,2.2114,ABF,
ABAB,ABB-138,892.9116,9.7864,-54.9766,130.9252,1.044,0.4556,2.2325,ABF,
ABAB,ABB-138,893.064,9.0637,-54.1181,129.7882,1.1469,0.4525,2.2296,ABF,
ABAB,ABB-138,893.2164,9.4187,-53.6736,130.8844,1.0848,0.449,2.2135,ABF,
ABAB,ABB-138,893.3688,9.1144,-53.6875,128.2154,1.1378,0.4327,2.1992,ABF,
ABAB,ABB-138,893.5212,8.9876,-53.1953,128.1983,1.1837,0.4547,2.198,ABF,
ABAB,ABB-138,893.6736,8.9876,-55.4028,123.7185,1.2041,0.4353,2.2264,ABF,
ABAB,ABB-138,893.826,9.2919,-55.3611,123.2325,1.7713,0.4318,2.2711,ABF,
ABAB,ABB-138,893.9784,9.1144,-55.3359,121.3627,2.2839,0.4399,2.3166,ABF,
ABAB,ABB-138,894.1308,9.1144,-54.875,121.341,1.3048,0.4103,2.3331,ABF,
ABAB,ABB-138,894.2832,8.9495,-53.3056,119.8161,1.172,0.4162,2.3147,ABF,
ABAB,ABB-138,894.4356,8.9242,-52.7813,123.915,1.1188,0.3949,2.3019,ABF,
ABAB,ABB-138,894.588,8.8861,-52.2361,127.1823,1.0586,0.4051,2.2906,ABF,
ABAB,ABB-138,894.7404,8.8861,-51.0625,126.3098,1.0794,0.4095,2.2828,ABF,
ABAB,ABB-138,894.8928,8.8354,-50.125,123.0048,1.0958,0.3574,2.2812,ABF,
ABAB,ABB-138,895.0452,8.7847,-50.9653,119.5641,1.1395,0.3632,2.2759,ABF,
ABAB,ABB-138,895.1976,8.7593,-47.9931,126.6952,1.14,0.384,2.2714,ABF,
ABAB,ABB-138,895.35,8.7593,-47.1328,122.402,1.1539,0.4503,2.2544,ABF,
ABAB,ABB-138,895.5024,8.7593,-50.1111,121.8192,1.1111,0.3946,2.2404,ABF,
ABAB,ABB-138,895.6548,8.5945,-48.4445,113.4912,1.088,0.3576,2.2312,ABF,
ABAB,ABB-138,895.8072,8.5818,-47.6875,113.2464,1.2131,0.3454,2.2359,ABF,
ABAB,ABB-138,895.9596,8.5564,-46.9609,104.9324,1.4082,0.3357,2.2542,ABF,
ABAB,ABB-138,896.112,8.6072,-46.6528,103.7901,1.2555,0.3089,2.2655,ABF,
ABAB,ABB-138,896.2644,8.6832,-47.1719,104.2936,1.2487,0.3304,2.267,ABF,
ABAB,ABB-138,896.4168,8.6325,-46.9653,111.8543,1.2008,0.3756,2.2582,ABF,
ABAB,ABB-138,896.5692,8.6199,-46.7708,116.0299,1.1079,0.407,2.2626,ABF,
ABAB,ABB-138,896.7216,8.5818,-46.3594,115.368,1.2325,0.3908,2.2751,ABF,
ABAB,ABB-138,896.874,8.5818,-46.0069,112.8964,1.477,0.387,2.2987,ABF,
ABAB,ABB-138,897.0264,8.5311,-45.625,107.4708,1.38,0.3779,2.3266,ABF,
ABAB,ABB-138,897.1788,8.4804,-45.3125,106.9888,1.2303,0.3493,2.3302,ABF,
ABAB,ABB-138,897.3312,8.5311,-44.7813,109.5501,1.0855,0.3432,2.303,ABF,
ABAB,ABB-138,897.4836,8.5818,-44.0694,107.5131,1.0879,0.3264,2.2581,ABF,
ABAB,ABB-138,897.636,8.5564,-43.0278,106.4311,1.1714,0.3628,2.2372,ABF,
ABAB,ABB-138,897.7884,8.6072,-42.8203,109.0202,1.1353,0.375,2.2472,ABF,
ABAB,ABB-138,897.9408,8.6579,-43.4722,115.7423,1.1554,0.3928,2.2702,ABF,
ABAB,ABB-138,898.0932,8.6325,-43.0833,119.9457,1.167,0.3511,2.2817,ABF,
ABAB,ABB-138,898.2456,8.6072,-42.1597,117.4052,1.0421,0.3431,2.2875,ABF,
ABAB,ABB-138,898.398,8.5818,-42.0313,117.815,1.4351,0.3262,2.3017,ABF,
ABAB,ABB-138,898.5504,8.5818,-42.6042,115.2179,1.7056,0.3429,2.3299,ABF,
ABAB,ABB-138,898.7028,8.5818,-43.8906,108.194,1.5142,0.3197,2.3403,ABF,
ABAB,ABB-138,898.8552,8.5564,-43.3958,100.8627,1.2906,0.3273,2.31,ABF,
ABAB,ABB-138,899.0076,8.4677,-42.382,94.2678,1.0983,0.2987,2.2541,ABF,
ABAB,ABB-138,899.16,8.5311,-42.6641,101.167,1.1086,0.3238,2.2292,ABF,
ABAB,ABB-138,899.3124,8.5311,-43.1528,105.6274,1.1027,0.323,2.2508,ABF,
ABAB,ABB-138,899.4648,8.5564,-43.6042,108.3351,1.3702,0.3335,2.3057,ABF,
ABAB,ABB-138,899.6172,8.5945,-46.0625,101.7119,2.1054,0.3256,2.3762,ABF,
ABAB,ABB-138,899.7696,8.6706,-47.3594,95.6231,2.604,0.306,2.4396,ABF,
ABAB,ABB-138,899.922,8.6072,-47.5069,96.0236,2.8823,0.2982,2.4657,ABF,
ABAB,ABB-138,900.0744,8.6199,-47.0903,93.999,1.5884,0.2698,2.4516,ABF,
ABAB,ABB-138,900.2268,8.5565,-46.1797,92.0006,1.836,0.2722,2.4255,ABF,
ABAB,ABB-138,900.3792,8.5818,-45.0139,86.907,2.6348,0.2555,2.4061,ABF,
ABAB,ABB-138,900.5316,8.5184,-43.8403,85.6513,1.3789,0.28,2.3776,ABF,
ABAB,ABB-138,900.684,8.5438,-42.6875,84.9294,0.9268,0.29,2.3499,ABF,
ABAB,ABB-138,900.8364,8.5818,-42.2969,92.649,1.339,0.3134,2.3372,ABF,
ABAB,ABB-138,900.9888,8.5818,-43.2153,96.2236,1.7627,0.3097,2.3849,ABF,
ABAB,ABB-138,901.1412,8.5691,-43.8672,99.3152,2.6355,0.2849,2.461,ABF,
ABAB,ABB-138,901.2936,8.5818,-44.2083,92.2247,4.7073,0.2396,2.536,ABF,
ABAB,ABB-138,901.446,8.6199,-44.5903,89.2041,3.9764,0.205,2.5583,ABF,
ABAB,ABB-138,901.5984,8.4804,-44.375,86.1147,4.2655,0.2042,2.5345,ABF,
ABAB,ABB-138,901.7508,8.6325,-43.9375,84.9177,2.6033,0.2252,2.4705,ABF,
ABAB,ABB-138,901.9032,8.6199,-42.6667,89.3426,1.1272,0.2622,2.3755,ABF,
ABAB,ABB-138,902.0556,8.3789,-41.2778,90.016,0.9099,0.3007,2.2723,ABF,
ABAB,ABB-138,902.208,8.4043,-39.1328,90.6588,0.8399,0.3172,2.2026,ABF,
ABAB,ABB-138,902.3604,8.4677,-37.5556,86.735,0.9112,0.3534,2.1766,ABF,
ABAB,ABB-138,902.5128,8.455,-37.2708,86.2329,0.8295,0.3596,2.1861,ABF,
ABAB,ABB-138,902.6652,8.3536,-37.2266,86.8553,1.1577,0.3439,2.2064,ABF,
ABAB,ABB-138,902.8176,8.4296,-37.3472,91.3776,1.345,0.3605,2.2269,ABF,
ABAB,ABB-138,902.97,8.5311,-37.5069,91.6768,1.0476,0.3653,2.227,ABF,
ABAB,ABB-138,903.1224,8.6198,-37.3516,93.4746,1.1351,0.3695,2.2159,ABF,
ABAB,ABB-138,903.2748,8.6199,-37.1389,89.4698,1.0303,0.3478,2.1984,ABF,
ABAB,ABB-138,903.4272,8.6325,-36.6181,87.6202,1.0075,0.3514,2.1847,ABF,
ABAB,ABB-138,903.5796,8.6072,-35.461,85.7265,1.0454,0.3723,2.1804,ABF,
ABAB,ABB-138,903.732,8.6452,-35.4236,86.0434,1.1855,0.3462,2.1806,ABF,
ABAB,ABB-138,903.8844,8.6832,-36.0417,86.9376,1.1357,0.3729,2.1922,ABF,
ABAB,ABB-138,904.0368,8.7086,-36.2891,87.4324,1.0652,0.3516,2.1931,ABF,
ABAB,ABB-138,904.1892,8.7847,-36.6875,94.1538,1.0367,0.3905,2.1967,ABF,
ABAB,ABB-138,904.3416,8.6833,-39.6736,94.5049,1.1322,0.3658,2.1954,ABF,
ABAB,ABB-138,904.494,8.455,-40.5469,98.6026,1.2031,0.3913,2.2008,ABF,
ABAB,ABB-138,904.6464,8.4677,-40.9167,90.8572,1.0248,0.3722,2.2016,ABF,
ABAB,ABB-138,904.7988,8.4423,-40.8889,92.3959,1.0216,0.3662,2.1974,ABF,
ABAB,ABB-138,904.9512,8.4296,-40.8516,94.2339,1.1087,0.3814,2.1922,ABF,
ABAB,ABB-138,905.1036,8.455,-40.5417,97.2134,1.1842,0.4047,2.1881,ABF,
ABAB,ABB-138,905.256,8.3789,-41.2222,99.8315,1.0569,0.3918,2.1925,ABF,
ABAB,ABB-138,905.4084,8.4043,-41.7569,96.5313,1.0616,0.373,2.2054,ABF,
ABAB,ABB-138,905.5608,8.4423,-39.6016,101.8016,1.1235,0.3446,2.2217,ABF,
ABAB,ABB-138,905.7132,8.4804,-40.0764,100.4665,1.1297,0.3662,2.2322,ABF,
ABAB,ABB-138,905.8656,8.4804,-41.5139,98.985,1.0808,0.3473,2.2403,ABF,
ABAB,ABB-138,906.018,8.493,-42.9297,96.1288,1.1604,0.3711,2.2533,ABF,
ABAB,ABB-138,906.1704,8.455,-44.2361,98.2644,1.2518,0.3577,2.2833,ABF,
ABAB,ABB-138,906.3228,8.4296,-45.2778,97.0578,1.7711,0.3667,2.3144,ABF,
ABAB,ABB-138,906.4752,8.4296,-45.3203,95.4432,1.7053,0.3311,2.3425,ABF,
ABAB,ABB-138,906.6276,8.4296,-45.6875,95.098,1.7215,0.3497,2.3529,ABF,
ABAB,ABB-138,906.78,8.4043,-46.2917,96.8841,1.4625,0.3341,2.3446,ABF,
ABAB,ABB-138,906.9324,8.4296,-45.9375,100.2879,1.3873,0.3285,2.3198,ABF,
ABAB,ABB-138,907.0848,8.455,-45.4722,103.0678,1.4608,0.3004,2.2977,ABF,
ABAB,ABB-138,907.2372,8.4804,-45.5556,105.8213,1.2063,0.2945,2.2823,ABF,
ABAB,ABB-138,907.3896,8.4804,-45.1641,107.387,1.2565,0.3371,2.2748,ABF,
ABAB,ABB-138,907.542,8.455,-44.8333,105.341,1.2443,0.3436,2.2649,ABF,
ABAB,ABB-138,907.6944,8.4296,-45.2344,105.1842,1.2472,0.3485,2.2627,ABF,
ABAB,ABB-138,907.8468,8.4677,-45.3403,100.417,1.3052,0.3393,2.2622,ABF,
ABAB,ABB-138,907.9992,8.4804,-45.3889,98.7362,1.2342,0.3327,2.2597,ABF,
ABAB,ABB-138,908.1516,8.4804,-45.2431,96.1564,1.2303,0.3413,2.2522,ABF,
ABAB,ABB-138,908.304,8.455,-45.1563,99.4323,1.1873,0.3284,2.2421,ABF,
ABAB,ABB-138,908.4564,8.455,-45.3472,96.7951,1.2049,0.3422,2.2346,ABF,
ABAB,ABB-138,908.6088,8.455,-45.125,102.8874,1.2251,0.3248,2.2326,ABF,
ABAB,ABB-138,908.7612,8.4296,-44.4297,104.7056,1.26,0.3333,2.2477,ABF,
ABAB,ABB-138,908.9136,8.3789,-44.5972,104.3356,1.2816,0.3181,2.2624,ABF,
ABAB,ABB-138,909.066,8.4804,-44.9514,96.4141,1.3308,0.3249,2.2731,ABF,
ABAB,ABB-138,909.2184,8.5057,-44.6406,94.2882,1.3674,0.3287,2.2728,ABF,
ABAB,ABB-138,909.3708,8.5057,-44.875,93.793,1.5028,0.3305,2.2834,ABF,
ABAB,ABB-138,909.5232,8.4804,-45.6944,97.7731,1.6822,0.3374,2.3062,ABF,
ABAB,ABB-138,909.6756,8.4296,-45.8438,91.8003,1.8793,0.323,2.3344,ABF,
ABAB,ABB-138,909.828,8.4043,-46.0833,92.4907,1.6242,0.2995,2.3451,ABF,
ABAB,ABB-138,909.9804,8.3282,-45.2639,88.51,1.6358,0.3121,2.345,ABF,
ABAB,ABB-138,910.1328,8.3409,-46.1094,96.8986,1.6523,0.357,2.3459,ABF,
ABAB,ABB-138,910.2852,8.3789,-46.2083,101.8953,1.0971,0.4667,2.349,ABF,
ABAB,ABB-138,910.4376,8.417,-44.4792,109.46,0.9518,0.5434,2.3374,ABF,
ABAB,ABB-138,910.59,8.4677,-43.336,113.2783,0.9002,0.5266,2.3106,ABF,
ABAB,ABB-138,910.7424,8.455,-43.8333,117.7527,0.9316,0.5246,2.2958,ABF,
ABAB,ABB-138,910.8948,8.3282,-47.6875,116.7162,1.0076,0.4954,2.2861,ABF,
ABAB,ABB-138,911.0472,8.3028,-51.9305,122.1169,1.1498,0.5194,2.2756,ABF,
ABAB,ABB-138,911.1996,8.6072,-54.625,121.8286,1.0975,0.4817,2.2381,ABF,
ABAB,ABB-138,911.352,8.9115,-55.6667,129.54,1.0453,0.4592,2.2048,ABF,
ABAB,ABB-138,911.5044,9.0637,-56.7639,128.3921,0.9516,0.4233,2.185,ABF,
ABAB,ABB-138,911.6568,9.2158,-57.9375,125.4249,1.051,0.4241,2.1942,ABF,
ABAB,ABB-138,911.8092,8.9115,-57.5972,128.224,1.0875,0.3973,2.2145,ABF,
ABAB,ABB-138,911.9616,8.9622,-57.4514,128.344,1.1372,0.4164,2.2302,ABF,
ABAB,ABB-138,912.114,9.1905,-56.8828,135.2265,1.1321,0.4157,2.2397,ABF,
ABAB,ABB-138,912.2664,9.1144,-57.2986,131.2628,1.0628,0.4913,2.2421,ABF,
ABAB,ABB-138,912.4188,9.0256,-57.2847,129.0188,1.0997,0.4418,2.2362,ABF,
ABAB,ABB-138,912.5712,9.2158,-57.0547,121.4278,1.065,0.5235,2.2259,ABF,
ABAB,ABB-138,912.7236,9.1651,-56.8194,122.1669,1.1033,0.4804,2.2174,ABF,
ABAB,ABB-138,912.876,9.0763,-57.9722,117.7825,1.0382,0.538,2.2231,ABF,
ABAB,ABB-138,913.0284,9.089,-58.125,131.308,1.0408,0.4478,2.2376,ABF,
ABAB,ABB-138,913.1808,8.8227,-58.3047,127.504,1.0641,0.4271,2.259,ABF,
ABAB,ABB-138,913.3332,8.7467,-58.1806,129.2444,1.1027,0.3918,2.278,ABF,
ABAB,ABB-138,913.4856,8.9369,-58.5208,117.4475,1.0137,0.3896,2.2841,ABF,
ABAB,ABB-138,913.638,8.9115,-58.0469,113.1926,1.1317,0.3978,2.2892,ABF,
ABAB,ABB-138,913.7904,8.7593,-57.2639,110.77,1.1622,0.4144,2.3085,ABF,
ABAB,ABB-138,913.9428,8.7847,-57.0391,108.2503,1.1527,0.4436,2.3289,ABF,
ABAB,ABB-138,914.0952,8.7974,-56.9861,112.813,1.0794,0.4279,2.3248,ABF,
ABAB,ABB-138,914.2476,8.7847,-57.0347,115.3713,1.0446,0.4404,2.3007,ABF,
ABAB,ABB-138,914.4,8.7847,-56.75,118.5034,1.0854,0.4262,2.2947,ABF,
ABAB,ABB-138,914.5524,8.7974,-56.4297,117.0805,1.0788,0.4488,2.2997,ABF,
ABAB,ABB-138,914.7048,8.7847,-56.2708,118.2397,1.1205,0.4359,2.3006,ABF,
ABAB,ABB-138,914.8572,8.7847,-56.3958,121.601,1.145,0.4062,2.3014,ABF,
ABAB,ABB-138,915.0096,8.8354,-56.2344,125.0214,1.1018,0.3998,2.2984,ABF,
ABAB,ABB-138,915.162,8.7847,-56.2361,118.9819,1.1868,0.4114,2.2983,ABF,
ABAB,ABB-138,915.3144,8.8354,-55.8472,115.9119,1.1887,0.451,2.2859,ABF,
ABAB,ABB-138,915.4668,8.6959,-55.7153,112.3109,1.1262,0.4751,2.2808,ABF,
ABAB,ABB-138,915.6192,8.6325,-55.5469,115.5408,1.0705,0.4318,2.2803,ABF,
ABAB,ABB-138,915.7716,8.493,-55.6528,110.6544,1.1107,0.3864,2.283,ABF,
ABAB,ABB-138,915.924,8.4296,-55.5208,110.7708,1.1579,0.3548,2.296,ABF,
ABAB,ABB-138,916.0764,8.4804,-56.2031,112.3599,1.1452,0.3795,2.3014,ABF,
ABAB,ABB-138,916.2288,8.5564,-56.6111,120.0459,1.1301,0.3603,2.3067,ABF,
ABAB,ABB-138,916.3812,8.5818,-56.3125,118.2469,1.1501,0.3817,2.2998,ABF,
ABAB,ABB-138,916.5336,8.6325,-56.7812,121.8975,1.2163,0.3854,2.2949,ABF,
ABAB,ABB-138,916.686,8.734,-55.3542,116.315,1.2287,0.3868,2.2889,ABF,
ABAB,ABB-138,916.8384,8.7847,-55.3542,119.9706,1.2608,0.3799,2.291,ABF,
ABAB,ABB-138,916.9908,8.8354,-55.8672,112.3148,1.2053,0.3671,2.2924,ABF,
ABAB,ABB-138,917.1432,8.734,-56.4444,115.9301,1.1195,0.3983,2.3005,ABF,
ABAB,ABB-138,917.2956,8.6072,-56.9653,117.1579,1.1702,0.3962,2.2993,ABF,
ABAB,ABB-138,917.448,8.5311,-58.8333,122.9913,1.1695,0.3918,2.3106,ABF,
ABAB,ABB-138,917.6004,8.5818,-59.0,120.973,1.1555,0.3741,2.3093,ABF,
ABAB,ABB-138,917.7528,8.5945,-60.0139,118.1758,1.1803,0.3953,2.3059,ABF,
ABAB,ABB-138,917.9052,8.8608,-60.1042,118.5489,1.2617,0.3712,2.2846,ABF,
ABAB,ABB-138,918.0576,9.1144,-60.7847,119.9654,1.2836,0.381,2.2802,ABF,
ABAB,ABB-138,918.21,9.1905,-61.3611,123.8734,1.194,0.3783,2.283,ABF,
ABAB,ABB-138,918.3624,9.3426,-61.8359,120.3504,1.4186,0.3855,2.3092,ABF,
ABAB,ABB-138,918.5148,9.3046,-61.5,124.9525,1.571,0.379,2.3131,ABF,
ABAB,ABB-138,918.6672,9.3933,-61.8125,126.631,1.3062,0.4015,2.3242,ABF,
ABAB,ABB-138,918.8196,9.3173,-62.3906,130.154,1.0929,0.4105,2.3095,ABF,
ABAB,ABB-138,918.972,9.2412,-62.7031,126.3676,1.0569,0.4305,2.302,ABF,
ABAB,ABB-138,919.1244,9.1271,-62.4453,124.5508,1.0292,0.4043,2.29,ABF,
ABAB,ABB-138,919.2768,8.9622,-62.2589,122.0277,1.0225,0.4479,2.2836,ABF,
ABAB,ABB-138,919.4292,8.8608,-61.7656,122.6515,1.0535,0.4209,2.2816,ABF,
ABAB,ABB-138,919.5816,8.8861,-61.3359,120.5639,1.0729,0.4447,2.2879,ABF,
ABAB,ABB-138,919.734,8.5057,-61.5312,120.4361,1.0463,0.4318,2.2893,ABF,
ABAB,ABB-138,919.8864,8.4804,-61.5469,124.1653,1.0287,0.431,2.2796,ABF,
ABAB,ABB-138,920.0388,8.4804,-61.4219,126.1796,1.0414,0.4041,2.2585,ABF,
ABAB,ABB-138,920.1912,8.4804,-60.4844,128.4165,1.0657,0.4066,2.2482,ABF,
ABAB,ABB-138,920.3436,8.5311,-61.3281,129.8174,1.0859,0.3845,2.2603,ABF,
ABAB,ABB-138,920.496,8.5818,-61.6328,134.9371,1.0832,0.385,2.2752,ABF,
ABAB,ABB-138,920.6484,8.7847,-61.8437,135.6394,1.0338,0.3764,2.2865,ABF,
ABAB,ABB-138,920.8008,8.6959,-61.9844,128.5969,1.0245,0.3896,2.2889,ABF,
ABAB,ABB-138,920.9532,8.6325,-62.6094,120.7308,1.0629,0.4075,2.2931,ABF,
ABAB,ABB-138,921.1056,8.5565,-62.9609,119.0883,1.056,0.4135,2.2913,ABF,
ABAB,ABB-138,921.258,8.5564,-63.4107,127.8519,1.0409,0.4308,2.2912,ABF,
ABAB,ABB-138,921.4104,8.6452,-63.3359,126.6399,0.9983,0.4424,2.2675,ABF,
ABAB,ABB-138,921.5628,8.7847,-63.25,122.2512,1.0281,0.4317,2.2634,ABF,
ABAB,ABB-138,921.7152,8.8227,-63.5,115.0255,1.0835,0.4195,2.245,ABF,
ABAB,ABB-138,921.8676,8.6959,-63.7344,121.1198,0.9851,0.409,2.2457,ABF,
ABAB,ABB-138,922.02,8.734,-62.5625,123.4102,1.001,0.3838,2.2394,ABF,
ABAB,ABB-138,922.1724,8.9115,-62.0156,121.9936,0.9748,0.4057,2.246,ABF,
ABAB,ABB-138,922.3248,9.1651,-62.4375,121.0859,0.8537,0.425,2.2602,ABF,
ABAB,ABB-138,922.4772,9.089,-62.0893,122.1329,1.0327,0.4627,2.2733,ABF,
ABAB,ABB-138,922.6296,8.6833,-61.6328,123.7032,1.0818,0.4412,2.2677,ABF,
ABAB,ABB-138,922.782,8.7847,-60.9844,123.3986,0.9358,0.4533,2.2629,ABF,
ABAB,ABB-138,922.9344,9.2919,-60.7266,124.8616,1.0859,0.4417,2.2565,ABF,
ABAB,ABB-138,923.0868,8.7593,-58.9766,117.9992,1.1227,0.4167,2.2577,ABF,
ABAB,ABB-138,923.2392,8.9115,-56.1172,109.4123,1.1559,0.3876,2.2549,ABF,
ABAB,ABB-138,923.3916,8.5311,-56.5,99.4924,1.1992,0.4114,2.2611,ABF,
ABAB,ABB-138,923.544,8.6325,-57.789,100.1128,1.012,0.4901,2.2681,ABF,
ABAB,ABB-138,923.6964,9.1778,-58.8437,112.5523,0.9687,0.5423,2.2628,ABF,
ABAB,ABB-138,923.8488,9.6596,-60.6797,122.5369,0.9228,0.5613,2.2525,ABF,
ABAB,ABB-138,924.0012,9.4441,-60.4286,127.9862,1.027,0.5118,2.2514,ABF,
ABAB,ABB-138,924.1536,9.5075,-60.6406,127.1505,1.1428,0.4937,2.2636,ABF,
ABAB,ABB-138,924.306,9.6216,-61.4219,134.7394,1.1201,0.4883,2.2776,ABF,
ABAB,ABB-138,924.4584,9.406,-61.6875,134.739,1.1586,0.4774,2.2876,ABF,
ABAB,ABB-138,924.6108,9.4187,-61.6641,133.5061,1.1697,0.4899,2.2886,ABF,
ABAB,ABB-138,924.7632,9.5202,-61.3516,128.5024,1.148,0.4749,2.2805,ABF,
ABAB,ABB-138,924.9156,9.5962,-61.0469,121.8376,1.1597,0.5021,2.2651,ABF,
ABAB,ABB-138,925.068,9.9006,-60.0938,125.199,1.1219,0.4964,2.2675,ABF,
ABAB,ABB-138,925.2204,9.7738,-59.3828,125.0445,1.0578,0.4467,2.2618,ABF,
ABAB,ABB-138,925.3728,9.2666,-57.7891,122.5807,1.0312,0.4345,2.2691,ABF,
ABAB,ABB-138,925.5252,9.089,-57.0156,122.4905,1.0338,0.4022,2.267,ABF,
ABAB,ABB-138,925.6776,8.9115,-55.5938,122.2135,1.0313,0.4592,2.2722,ABF,
ABAB,ABB-138,925.83,8.8608,-52.875,128.0348,1.0155,0.4591,2.2717,ABF,
ABAB,ABB-138,925.9824,8.6706,-51.8661,120.7302,0.9612,0.468,2.2529,ABF,
ABAB,ABB-138,926.1348,8.5818,-47.3751,113.7165,0.8008,0.4384,2.2161,ABF,
ABAB,ABB-138,926.2872,8.5311,-45.0782,105.6606,0.7029,0.4027,2.1715,ABF,
ABAB,ABB-138,926.4396,8.5564,-45.6016,101.4525,0.7448,0.3847,2.1518,ABF,
ABAB,ABB-138,926.592,8.6832,-48.0156,106.281,0.9387,0.415,2.178,ABF,
ABAB,ABB-138,926.7444,9.6977,-51.7343,116.9767,1.0629,0.4557,2.2253,ABF,
ABAB,ABB-138,926.8968,9.6216,-53.5547,131.2924,1.0383,0.5184,2.2608,ABF,
ABAB,ABB-138,927.0492,9.9766,-54.7578,133.8551,0.9903,0.527,2.2599,ABF,
ABAB,ABB-138,927.2016,9.8245,-55.5937,136.0186,0.971,0.5838,2.2457,ABF,
ABAB,ABB-138,927.354,10.2049,-56.2344,140.5125,0.9499,0.4796,2.226,ABF,
ABAB,ABB-138,927.5064,10.4331,-56.7422,141.4627,0.9189,0.4822,2.2111,ABF,
ABAB,ABB-138,927.6588,10.4585,-56.9922,140.2018,0.9672,0.4313,2.1878,ABF,
ABAB,ABB-138,927.8112,10.5092,-56.7891,134.6397,1.0437,0.4572,2.1945,ABF,
ABAB,ABB-138,927.9636,10.0274,-57.1797,134.5829,0.9754,0.4254,2.2154,ABF,
ABAB,ABB-138,928.116,9.9513,-57.2891,128.2751,1.0418,0.4446,2.2372,ABF,
ABAB,ABB-138,928.2684,10.0781,-57.5234,129.1324,1.0119,0.44,2.2353,ABF,
ABAB,ABB-138,928.4208,10.2049,-57.5938,123.2108,0.8933,0.4234,2.2252,ABF,
ABAB,ABB-138,928.5732,10.1542,-57.7734,130.9842,0.9124,0.4425,2.2224,ABF,
ABAB,ABB-138,928.7256,10.7628,-58.125,134.5105,0.9325,0.456,2.2226,ABF,
ABAB,ABB-138,928.878,10.3824,-58.4821,145.8582,1.0081,0.4696,2.2304,ABF,
ABAB,ABB-138,929.0304,9.9513,-59.0703,137.7799,0.9229,0.4719,2.2347,ABF,
ABAB,ABB-138,929.1828,10.002,-59.5234,133.1961,0.9886,0.5232,2.238,ABF,
