STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER,VSH_GR,GR_RAW,GR_NORM,GR_RAW_NORM
ABAB,ABB-035,1403.604,,-23.045,22.642,0.678,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1403.7564,,-22.889,22.642,0.653,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1403.9088,,-22.733,22.642,0.628,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1404.0612,,-22.577,22.642,0.603,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1404.2136,,-21.56,22.642,0.628,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1404.366,,-20.543,22.642,0.653,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1404.5184,,-19.526,22.642,0.678,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1404.6708,,-19.716,22.642,0.703,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1404.8232,,-19.906,22.642,0.753,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1404.9756,,-20.097,22.642,0.803,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1405.128,,-23.797,22.642,0.853,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1405.2804,,-27.708,22.642,0.905,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1405.4328,,-31.618,22.642,0.956,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1405.5852,,-36.506,22.642,1.008,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1405.7376,,-39.463,22.642,1.06,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1405.89,,-39.675,22.642,1.091,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1406.0424,,-39.887,22.642,1.121,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1406.1948,,-40.098,22.642,1.152,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1406.3472,,-40.31,22.642,1.183,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1406.4996,,-41.961,22.642,1.181,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1406.652,,-43.613,22.642,1.179,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1406.8044,,-43.331,22.642,1.182,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1406.9568,,-43.05,22.642,1.185,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1407.1092,,-40.773,22.642,1.189,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1407.2616,,-38.496,22.642,1.221,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1407.414,,-36.218,22.642,1.253,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1407.5664,,-33.941,22.642,1.286,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1407.7188,,-31.6,22.642,1.289,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1407.8712,,-29.259,22.642,1.293,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1408.0236,,-26.919,22.642,1.296,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1408.176,,-25.541,22.642,1.271,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1408.3284,,-24.163,22.642,1.245,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1408.4808,,-22.785,22.642,1.219,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1408.6332,,-21.407,22.642,1.15,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1408.7856,,-20.029,22.642,1.081,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1408.938,,-18.651,22.642,1.011,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1409.0904,,-19.34,22.642,0.955,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1409.2428,,-20.03,22.642,0.898,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1409.3952,,-20.429,22.642,0.841,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1409.5476,,-20.827,22.642,0.762,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1409.7,,-21.226,22.642,0.682,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1409.8524,,-21.625,22.642,0.643,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1410.0048,,-20.792,22.642,0.605,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1410.1572,,-19.958,22.642,0.566,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1410.3096,,-19.125,22.642,0.566,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1410.462,,-18.292,22.642,0.566,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1410.6144,,-17.458,22.642,0.565,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1410.7668,,-16.625,22.642,0.591,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1410.9192,,-15.791,22.642,0.616,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1411.0716,,-16.309,22.642,0.65,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1411.224,,-16.826,22.642,0.684,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1411.3764,,-17.344,22.642,0.718,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1411.5288,,-17.822,22.642,0.736,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1411.6812,,-18.299,22.642,0.754,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1411.8336,,-18.777,22.642,0.773,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1411.986,,-19.255,22.642,0.788,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1412.1384,,-19.133,22.642,0.803,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1412.2908,,-19.011,22.642,0.819,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1412.4432,,-18.889,22.642,0.836,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1412.5956,,-18.768,22.642,0.853,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1412.748,,-18.646,22.642,0.87,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1412.9004,,-19.373,22.642,0.887,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1413.0528,,-20.101,22.642,0.884,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1413.2052,,-20.829,22.642,0.881,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1413.3576,,-21.556,22.642,0.877,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1413.51,,-21.111,22.642,0.875,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1413.6624,,-20.666,22.642,0.873,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1413.8148,,-20.221,22.642,0.87,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1413.9672,,-19.776,22.642,0.868,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1414.1196,,-19.331,22.642,0.865,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1414.272,,-18.886,22.642,0.861,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1414.4244,,-18.441,22.642,0.857,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1414.5768,,-18.746,22.642,0.853,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1414.7292,,-19.05,22.642,0.848,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1414.8816,,-19.354,22.642,0.847,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1415.034,,-19.504,22.642,0.846,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1415.1864,,-19.654,22.642,0.846,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1415.3388,,-19.804,22.642,0.845,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1415.4912,,-19.954,22.642,0.844,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1415.6436,,-20.103,22.642,0.833,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1415.796,,-20.253,22.642,0.823,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1415.9484,,-20.58,22.642,0.812,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1416.1008,,-20.906,22.642,0.795,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1416.2532,,-21.233,22.642,0.779,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1416.4056,,-21.559,22.642,0.762,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1416.558,,-21.743,22.642,0.772,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1416.7104,,-21.927,22.642,0.782,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1416.8628,,-22.111,22.642,0.793,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1417.0152,,-22.295,22.642,0.803,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1417.1676,,-22.122,22.642,0.835,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1417.32,,-21.948,22.642,0.867,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1417.4724,,-21.775,22.642,0.899,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1417.6248,,-21.601,22.642,0.912,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1417.7772,,-21.428,22.642,0.926,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1417.9296,,-21.254,22.642,0.946,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1418.082,,-21.311,22.642,0.965,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1418.2344,,-21.367,22.642,0.985,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1418.3868,,-21.423,22.642,1.01,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1418.5392,,-21.48,22.642,1.036,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1418.6916,,-21.47,22.642,1.061,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1418.844,,-21.46,22.642,1.055,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1418.9964,,-21.45,22.642,1.048,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1419.1488,,-21.44,22.642,1.042,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1419.3012,,-21.073,22.642,1.018,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1419.4536,,-20.707,22.642,0.995,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1419.606,,-20.34,22.642,1.002,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1419.7584,,-19.974,22.642,1.01,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1419.9108,,-19.607,22.642,1.017,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1420.0632,,-19.362,22.642,1.024,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1420.2156,,-19.116,22.642,1.032,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1420.368,,-18.871,22.642,1.092,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1420.5204,,-18.625,22.642,1.151,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1420.6728,,-19.664,22.642,1.211,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1420.8252,,-20.702,22.642,1.271,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1420.9776,,-22.552,22.642,1.329,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1421.13,,-24.402,22.642,1.387,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1421.2824,,-26.385,22.642,1.405,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1421.4348,,-28.368,22.642,1.423,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1421.5872,,-29.523,22.642,1.441,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1421.7396,,-30.677,22.642,1.459,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1421.892,,-31.832,22.642,1.437,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1422.0444,,-31.685,22.642,1.415,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1422.1968,,-31.539,22.642,1.392,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1422.3492,,-31.392,22.642,1.374,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1422.5016,,-30.111,22.642,1.356,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1422.654,,-28.83,22.642,1.338,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1422.8064,,-27.55,22.642,1.32,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1422.9588,,-25.995,22.642,1.271,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1423.1112,,-24.44,22.642,1.221,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1423.2636,,-23.303,22.642,1.184,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1423.416,,-22.165,22.642,1.147,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1423.5684,,-21.028,22.642,1.11,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1423.7208,,-19.89,22.642,1.072,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1423.8732,,-19.442,22.642,1.054,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1424.0256,,-18.994,22.642,1.035,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1424.178,,-18.546,22.642,1.016,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1424.3304,,-18.098,22.642,0.997,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1424.4828,,-18.31,22.642,0.991,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1424.6352,,-18.523,22.642,0.986,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1424.7876,,-18.735,22.642,0.98,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1424.94,,-18.707,22.642,0.975,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1425.0924,,-18.679,22.642,0.977,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1425.2448,,-18.651,22.642,0.979,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1425.3972,,-18.623,22.642,0.981,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1425.5496,,-18.189,22.642,0.983,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1425.702,,-17.755,22.642,0.976,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1425.8544,,-17.322,22.642,0.969,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1426.0068,,-16.888,22.642,0.962,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1426.1592,,-16.454,22.642,0.954,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1426.3116,,-16.021,22.642,0.93,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1426.464,,-15.752,22.642,0.905,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1426.6164,,-15.483,22.642,0.881,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1426.7688,,-15.214,22.642,0.856,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1426.9212,,-16.088,22.642,0.831,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1427.0736,,-16.962,22.642,0.85,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1427.226,,-17.836,22.642,0.868,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1427.3784,,-17.769,22.642,0.887,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1427.5308,,-17.702,22.642,0.905,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1427.6832,,-17.635,22.642,0.924,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1427.8356,,-17.568,22.642,0.942,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1427.988,,-17.501,22.642,0.986,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1428.1404,,-17.434,22.642,1.031,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1428.2928,,-17.891,22.642,1.075,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1428.4452,,-18.347,22.642,1.12,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1428.5976,,-18.622,22.642,1.192,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1428.75,,-18.896,22.642,1.265,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1428.9024,,-19.171,22.642,1.254,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1429.0548,,-19.445,22.642,1.243,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1429.2072,,-20.464,22.642,1.232,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1429.3596,,-21.482,22.642,1.175,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1429.512,,-23.025,22.642,1.118,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1429.6644,,-24.569,22.642,1.061,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1429.8168,,-24.232,22.642,1.013,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1429.9692,,-23.895,22.642,0.967,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1430.1216,,-23.558,22.642,0.92,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1430.274,,-22.927,22.642,0.873,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1430.4264,,-22.297,22.642,0.867,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1430.5788,,-21.667,22.642,0.86,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1430.7312,,-21.036,22.642,0.854,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1430.8836,,-21.131,22.642,0.848,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1431.036,,-21.226,22.642,0.842,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1431.1884,,-21.321,22.642,0.836,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1431.3408,,-21.654,22.642,0.826,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1431.4932,,-21.987,22.642,0.817,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1431.6456,,-22.32,22.642,0.807,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1431.798,,-22.654,22.642,0.797,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1431.9504,,-22.621,22.642,0.785,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1432.1028,,-22.587,22.642,0.774,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1432.2552,,-22.96,22.642,0.762,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1432.4076,,-23.333,22.642,0.75,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1432.56,10.523,-22.626,22.642,1.059,0.4611,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1432.7124,10.657,-23.073,22.642,1.037,0.463,2.157,GUF,0.0,,59.602222222222224,59.602222222222224
ABAB,ABB-035,1432.8648,10.669,-23.332,23.123,1.015,0.465,2.162,GUF,0.0,,60.13666666666667,60.13666666666667
ABAB,ABB-035,1433.0172,10.408,-23.325,23.6017,1.01,0.4806,2.167,GUF,0.0,,60.66855555555556,60.66855555555556
ABAB,ABB-035,1433.1696,10.316,-23.317,21.5109,1.006,0.4854,2.157,GUF,0.0,,58.345444444444446,58.345444444444446
ABAB,ABB-035,1433.322,10.348,-22.854,20.4822,1.002,0.5078,2.147,GUF,0.0,,57.202444444444446,57.202444444444446
ABAB,ABB-035,1433.4744,10.449,-22.466,21.1954,1.022,0.5174,2.165,GUF,0.0,,57.99488888888889,57.99488888888889
ABAB,ABB-035,1433.6268,10.487,-22.078,21.9096,1.017,0.5184,2.184,GUF,0.0,,58.78844444444445,58.78844444444445
ABAB,ABB-035,1433.7792,10.525,-21.664,22.0568,1.011,0.5073,2.193,GUF,0.0,,58.952,58.952
ABAB,ABB-035,1433.9316,10.464,-21.25,22.2041,1.003,0.4964,2.187,GUF,0.0,,59.11566666666667,59.11566666666667
ABAB,ABB-035,1434.084,10.486,-20.933,22.0113,0.994,0.4863,2.197,GUF,0.0,,58.901444444444444,58.901444444444444
ABAB,ABB-035,1434.2364,10.509,-20.615,21.8185,0.985,0.4841,2.176,GUF,0.0,,58.687222222222225,58.687222222222225
ABAB,ABB-035,1434.3888,10.649,-20.37,24.2497,0.967,0.4504,2.171,GUF,0.0,,61.388555555555556,61.388555555555556
ABAB,ABB-035,1434.5412,10.709,-20.124,26.682,0.948,0.4423,2.186,GUF,0.0,,64.0911111111111,64.0911111111111
ABAB,ABB-035,1434.6936,10.769,-20.043,27.0542,0.91,0.451,2.201,GUF,0.0,,64.50466666666667,64.50466666666667
ABAB,ABB-035,1434.846,10.677,-19.962,24.9954,0.872,0.4647,2.184,GUF,0.0,,62.21711111111111,62.21711111111111
ABAB,ABB-035,1434.9984,10.586,-19.711,24.4996,0.833,0.4822,2.166,GUF,0.0,,61.666222222222224,61.666222222222224
ABAB,ABB-035,1435.1508,10.684,-19.459,24.0038,0.818,0.5006,2.18,GUF,0.0,,61.11533333333333,61.11533333333333
ABAB,ABB-035,1435.3032,10.783,-19.011,26.3571,0.803,0.5215,2.191,GUF,0.0,,63.730111111111114,63.730111111111114
ABAB,ABB-035,1435.4556,10.891,-18.915,28.7113,0.791,0.5478,2.182,GUF,0.0,,66.3458888888889,66.3458888888889
ABAB,ABB-035,1435.608,10.778,-18.819,24.3305,0.778,0.5517,2.173,GUF,0.0,,61.47833333333334,61.47833333333334
ABAB,ABB-035,1435.7604,10.627,-18.964,24.7157,0.766,0.5258,2.18,GUF,0.0,,61.906333333333336,61.906333333333336
ABAB,ABB-035,1435.9128,10.658,-19.109,25.0999,0.777,0.5044,2.186,GUF,0.0,,62.333222222222226,62.333222222222226
