DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER,GR_RAW,GR_NORM,GR_RAW_NORM,VSH_GR,VSH,PHIE_DEN,PHIT_DEN,PHIE,PHIT,RHO_MAT,RESERVOIR_CLASS,RGSA,GAS_EFFECT_RT,RT_RATIO,RT_DIFF,NGSA,GAS_EFFECT_NPHI,NPHI_DIFF,DGSA,GAS_EFFECT_RHOB,DENS_DIFF,RGSA_ANOM,NGSA_ANOM,DGSA_ANOM,SCORE,ZONA,RW_TEMP,SWE_INDO,SW,RWA_FULL,RWA_SIMPLE,RWA_TAR
1682.496,ABAB,ABB-036,8.958,-62.9664,145.918,2.655,0.2424,2.51,B1,,204.2735632183908,204.2735632183908,1.0,1.0,,,,,,,2.719643012518569,False,0.9762310670109952,-0.064643012518569,0.309054343431781,True,0.066654343431781,2.3921402117424195,False,-0.1178597882575802,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
1682.6484,ABAB,ABB-036,8.937,-62.7598,147.121,2.545,0.2517,2.503,B1,,205.65632183908045,205.65632183908045,1.0,1.0,,,,,,,2.6733913738773065,False,0.9519743442236456,-0.1283913738773066,0.3114601772638342,True,0.0597601772638342,2.3947819118460694,False,-0.1082180881539307,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
1682.8008,ABAB,ABB-036,8.929,-62.5522,146.575,2.434,0.2509,2.505,B1,,205.0287356321839,205.0287356321839,1.0,1.0,,,,,,,2.6820399639193804,False,0.9075181700287164,-0.2480399639193802,0.3083971212339577,True,0.0574971212339576,2.395040503395255,False,-0.1099594966047448,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
1682.9532,ABAB,ABB-036,8.922,-62.4176,146.028,2.324,0.2503,2.501,B1,,204.4,204.4,1.0,1.0,,,,,,,2.6899063161164745,False,0.8639706097107693,-0.3659063161164746,0.3053464696326448,True,0.0550464696326447,2.3952481799229544,False,-0.1057518200770455,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
1683.1056,ABAB,ABB-036,8.914,-62.282,146.306,2.259,0.2538,2.501,B1,,204.71954022988507,204.71954022988507,1.0,1.0,,,,,,,2.673249146611912,False,0.8450390802006117,-0.4142491466119118,0.3048620601428028,True,0.0510620601428027,2.3966639381389334,False,-0.1043360618610664,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
1683.258,ABAB,ABB-036,8.906,-62.1474,146.906,2.194,0.2695,2.51,B1,,205.40919540229885,205.40919540229885,1.0,1.0,,,,,,,2.6481728257195325,False,0.8284957759144251,-0.4541728257195325,0.3054147566545772,True,0.0359147566545771,2.3986236041410627,False,-0.1113763958589371,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
1683.4104,ABAB,ABB-036,8.898,-62.0518,147.5051,2.13,0.2851,2.512,B1,,206.097816091954,206.097816091954,1.0,1.0,,,,,,,2.624238909479645,False,0.8116639046489688,-0.4942389094796446,0.3060237801989272,True,0.0209237801989272,2.400639229955957,False,-0.1113607700440431,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
1683.5628,ABAB,ABB-036,8.885,-61.9561,152.695,2.085,0.2996,2.505,B1,,212.0632183908046,212.0632183908046,1.0,1.0,,,,,,,2.4874982812572672,False,0.8381915339238624,-0.4024982812572673,0.3238897712449602,True,0.0242897712449602,2.4100488773457416,False,-0.0949511226542583,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
1683.7152,ABAB,ABB-036,8.872,-61.8615,157.205,2.04,0.3102,2.49,B1,,217.2471264367816,217.2471264367816,1.0,1.0,,,,,,,2.3846343441109976,False,0.8554770692781082,-0.3446343441109976,0.3433864581070724,True,0.0331864581070724,2.417672442204845,False,-0.0723275577951549,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
1683.8676,ABAB,ABB-036,8.859,-62.1719,160.808,1.995,0.3208,2.472,B1,,221.38850574712643,221.38850574712643,1.0,1.0,,,,,,,2.315873555988784,False,0.8614459951153148,-0.3208735559887832,0.3624684843185839,True,0.0416684843185839,2.422837067099314,False,-0.0491629329006859,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
1684.02,ABAB,ABB-036,8.847,-62.4823,162.886,2.023,0.3286,2.468,B1,,223.7770114942529,223.7770114942529,1.0,1.0,,,,,,,2.28530952503724,False,0.8852192571013046,-0.2623095250372391,0.3754975996566057,True,0.0468975996566056,2.4251954716704818,False,-0.0428045283295182,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
1684.1724,ABAB,ABB-036,8.835,-62.7927,164.964,2.052,0.3379,2.466,B1,,226.1655172413793,226.1655172413793,1.0,1.0,,,,,,,2.2613630656605195,False,0.9074173144331572,-0.2093630656605194,0.3904615586977398,True,0.0525615586977398,2.426559378382109,False,-0.0394406216178913,False,True,False,1,Zona Lemah,1.2951379310344828,,,,,
