DEPTH,STRUKTUR,WELL_NAME,CALI,SP,GR,RT,NPHI,RHOB,MARKER
1759.1532,ABAB,ABB-122,8.722,-68.3533,80.686,4.323,0.5379,1.795,C
1759.3056,ABAB,ABB-122,8.694,-74.9269,85.297,4.304,0.5356,1.807,C
1759.458,ABAB,ABB-122,8.664,-81.5015,88.79,4.091,0.5332,1.941,C
1759.6104,ABAB,ABB-122,8.634,-95.074,88.754,3.889,0.3636,2.015,C
1759.7628,ABAB,ABB-122,8.605,-97.8346,88.718,3.697,0.2845,2.105,C
1759.9152,ABAB,ABB-122,8.64,-100.5952,88.682,3.605,0.2315,2.247,C
1760.0676,ABAB,ABB-122,8.676,-94.4147,88.646,3.516,0.2272,2.316,C
1760.22,ABAB,ABB-122,8.712,-81.9343,90.985,3.575,0.2375,2.295,C
1760.3724,ABAB,ABB-122,8.747,-69.3179,96.407,3.635,0.2691,2.252,C
1760.5248,ABAB,ABB-122,8.808,-61.9605,101.829,3.696,0.3006,2.219,C
1760.6772,ABAB,ABB-122,8.869,-54.602,109.754,3.769,0.3096,2.182,C
1760.8296,ABAB,ABB-122,8.93,-52.6906,113.674,3.844,0.3039,2.091,D
1760.982,ABAB,ABB-122,9.055,-50.7802,117.594,3.92,0.2982,2.117,D
1761.1344,ABAB,ABB-122,9.174,-48.8697,119.533,3.954,0.2651,2.253,D
1761.2868,ABAB,ABB-122,9.293,-49.9183,121.472,3.988,0.232,2.396,D
1761.4392,ABAB,ABB-122,9.277,-50.9679,123.411,4.023,0.229,2.476,D
1761.5916,ABAB,ABB-122,9.219,-52.0165,126.699,4.246,0.2261,2.488,D
1761.744,ABAB,ABB-122,9.235,-53.898,129.987,4.482,0.2231,2.529,D
1761.8964,ABAB,ABB-122,9.251,-55.7786,133.275,4.622,0.228,2.516,D
1762.0488,ABAB,ABB-122,9.266,-57.6592,131.578,4.768,0.2581,2.511,D
1762.2012,ABAB,ABB-122,9.338,-59.5397,129.882,4.525,0.2837,2.517,D
1762.3536,ABAB,ABB-122,9.409,-60.2513,128.185,4.294,0.3038,2.502,D
1762.506,ABAB,ABB-122,9.561,-60.9629,126.488,4.012,0.3181,2.467,D
1762.6584,ABAB,ABB-122,9.782,-58.9474,124.791,3.749,0.3324,2.428,D
1762.8108,ABAB,ABB-122,10.101,-56.932,124.99,3.649,0.3438,2.385,D
1762.9632,ABAB,ABB-122,10.383,-54.7996,125.188,3.552,0.3646,2.341,D
1763.1156,ABAB,ABB-122,10.606,-52.6662,133.803,3.457,0.3728,2.329,D
1763.268,ABAB,ABB-122,10.75,-50.5337,136.815,3.539,0.3694,2.318,D
1763.4204,ABAB,ABB-122,10.893,-49.9893,135.54,3.622,0.3661,2.161,D
1763.5728,ABAB,ABB-122,10.487,-49.4449,134.266,3.707,0.3433,2.151,D
1763.7252,ABAB,ABB-122,10.028,-48.8994,132.991,3.926,0.32,2.312,D
1763.8776,ABAB,ABB-122,9.945,-49.1,131.717,4.157,0.2967,2.474,D
1764.03,ABAB,ABB-122,9.862,-49.2996,131.903,4.401,0.3023,2.476,D
1764.1824,ABAB,ABB-122,9.779,-49.5001,132.09,4.581,0.3179,2.469,D
1764.3348,ABAB,ABB-122,9.696,-49.2187,132.276,4.769,0.349,2.4,D
1764.4872,ABAB,ABB-122,9.678,-48.9383,138.503,4.964,0.3683,2.278,D
1764.6396,ABAB,ABB-122,9.66,-48.6569,139.949,4.82,0.3894,2.155,D
1764.792,ABAB,ABB-122,9.642,-48.3754,139.443,4.681,0.4207,2.06,D
1764.9444,ABAB,ABB-122,9.659,-48.095,138.938,4.545,0.4956,1.998,D
1765.0968,ABAB,ABB-122,9.676,-47.8456,141.485,4.29,0.5034,1.948,D
1765.2492,ABAB,ABB-122,9.818,-47.5971,144.033,4.049,0.5113,1.856,D
1765.4016,ABAB,ABB-122,9.96,-47.3477,143.518,3.822,0.5013,1.847,D
1765.554,ABAB,ABB-122,10.102,-47.7973,143.004,3.643,0.3675,1.872,D
1765.7064,ABAB,ABB-122,10.605,-48.2478,140.854,3.471,0.3381,1.902,D
1765.8588,ABAB,ABB-122,11.57,-48.6974,138.703,3.308,0.3189,1.932,D
1766.0112,ABAB,ABB-122,12.528,-49.147,136.553,3.188,0.3259,1.918,D
1766.1636,ABAB,ABB-122,13.336,-49.6726,134.352,3.072,0.3754,1.905,D
1766.316,ABAB,ABB-122,13.625,-50.1981,132.151,2.96,0.3979,1.875,D
1766.4684,ABAB,ABB-122,13.564,-50.7237,133.116,2.924,0.4113,1.84,D
1766.6208,ABAB,ABB-122,13.024,-51.2483,134.081,2.888,0.4067,1.78,D
1766.7732,ABAB,ABB-122,12.084,-51.6628,135.901,2.853,0.4021,1.765,D
1766.9256,ABAB,ABB-122,11.072,-52.0774,138.891,2.818,0.3819,1.801,D
1767.078,ABAB,ABB-122,9.544,-52.492,141.88,2.857,0.3592,1.862,D
1767.2304,ABAB,ABB-122,10.103,-52.9076,144.869,2.897,0.35,2.037,D
1767.3828,ABAB,ABB-122,10.524,-53.9501,145.345,2.938,0.3477,2.239,D
1767.5352,ABAB,ABB-122,10.568,-54.9937,145.821,2.979,0.3453,2.357,D
1767.6876,ABAB,ABB-122,10.612,-56.0363,141.157,3.063,0.3429,2.45,D
1767.84,ABAB,ABB-122,9.998,-58.5828,141.083,3.15,0.2843,2.391,D
1767.9924,ABAB,ABB-122,9.495,-61.1294,138.575,3.24,0.2657,2.505,D
1768.1448,ABAB,ABB-122,8.965,-65.775,136.066,3.332,0.2546,2.501,D
1768.2972,ABAB,ABB-122,8.734,-70.4205,127.926,3.419,0.2436,2.468,E
1768.4496,ABAB,ABB-122,8.682,-78.7861,114.884,3.509,0.2167,2.45,E
1768.602,ABAB,ABB-122,8.63,-84.6227,81.619,3.601,0.1934,2.443,E
1768.7544,ABAB,ABB-122,8.578,-82.2793,79.453,3.696,0.1818,2.418,E
1768.9068,ABAB,ABB-122,8.571,-79.9358,77.287,3.793,0.1754,2.415,E
1769.0592,ABAB,ABB-122,8.564,-79.0704,80.451,3.835,0.1771,2.413,E
1769.2116,ABAB,ABB-122,8.557,-78.205,83.615,3.876,0.1866,2.467,E
1769.364,ABAB,ABB-122,8.55,-77.5255,94.329,3.918,0.1961,2.447,E
1769.5164,ABAB,ABB-122,8.544,-76.8461,102.542,3.924,0.2134,2.429,E
1769.6688,ABAB,ABB-122,8.537,-76.1667,110.754,3.931,0.2307,2.455,E
1769.8212,ABAB,ABB-122,8.576,-72.5772,116.686,3.937,0.2569,2.463,E
1769.9736,ABAB,ABB-122,8.615,-68.9868,122.618,3.943,0.2637,2.471,E
1770.126,ABAB,ABB-122,8.653,-62.4424,133.393,3.858,0.2736,2.495,E
1770.2784,ABAB,ABB-122,8.692,-58.3369,145.414,3.776,0.2834,2.503,E
1770.4308,ABAB,ABB-122,8.731,-54.2325,153.392,3.695,0.2979,2.51,E
1770.5832,ABAB,ABB-122,8.754,-50.1271,158.202,3.543,0.3068,2.522,E
1770.7356,ABAB,ABB-122,8.777,-49.1897,163.013,3.397,0.3071,2.534,E
1770.888,ABAB,ABB-122,8.799,-48.2522,163.543,3.257,0.3061,2.542,E
1771.0404,ABAB,ABB-122,8.822,-48.3638,164.073,3.116,0.3051,2.55,E
1771.1928,ABAB,ABB-122,8.859,-48.4764,161.067,2.982,0.309,2.568,E
1771.3452,ABAB,ABB-122,8.897,-48.5879,158.061,2.853,0.3128,2.573,E
1771.4976,ABAB,ABB-122,8.934,-48.6995,155.055,2.73,0.3226,2.568,E
1771.65,ABAB,ABB-122,8.972,-48.8121,151.813,2.614,0.322,2.564,E
1771.8024,ABAB,ABB-122,9.156,-49.5686,148.571,2.503,0.3214,2.557,E
1771.9548,ABAB,ABB-122,9.387,-50.3262,148.559,2.397,0.3235,2.605,E
1772.1072,ABAB,ABB-122,9.559,-51.0838,148.546,2.353,0.3257,2.59,E
1772.2596,ABAB,ABB-122,9.732,-51.8414,161.006,2.31,0.3462,2.493,E
1772.412,ABAB,ABB-122,9.63,-51.4539,176.887,2.407,0.3667,2.447,E
1772.5644,ABAB,ABB-122,9.426,-51.0655,181.898,2.508,0.3837,2.4,E
1772.7168,ABAB,ABB-122,9.221,-50.6781,180.482,2.803,0.3949,2.355,E
1772.8692,ABAB,ABB-122,9.415,-50.2896,179.066,3.134,0.4061,2.321,E
1773.0216,ABAB,ABB-122,9.609,-49.8592,172.382,3.67,0.4155,2.26,E
1773.174,ABAB,ABB-122,9.607,-49.4288,165.698,4.298,0.4343,2.21,E
1773.3264,ABAB,ABB-122,9.432,-48.9984,151.986,5.153,0.4514,1.897,E
1773.4788,ABAB,ABB-122,9.256,-48.5679,131.473,5.625,0.4718,1.815,E
1773.6312,ABAB,ABB-122,9.184,-48.6115,113.113,6.141,0.4922,1.79,E
1773.7836,ABAB,ABB-122,9.113,-48.6541,86.619,6.149,0.5125,1.764,E
1773.936,ABAB,ABB-122,9.259,-48.6976,88.769,6.157,0.4591,1.897,E
1774.0884,ABAB,ABB-122,9.405,-48.7412,99.781,6.164,0.4056,2.134,E
1774.2408,ABAB,ABB-122,9.528,-48.7848,110.793,5.748,0.4003,2.333,E
1774.3932,ABAB,ABB-122,9.39,-48.8283,148.625,5.359,0.4107,2.344,E
1774.5456,ABAB,ABB-122,9.252,-48.3619,161.139,4.997,0.4212,2.32,E
1774.698,ABAB,ABB-122,9.2,-47.8955,161.418,4.555,0.4317,2.293,E
1774.8504,ABAB,ABB-122,9.148,-47.4301,161.698,4.151,0.4171,2.269,E
1775.0028,ABAB,ABB-122,9.096,-46.9636,154.608,4.041,0.3921,2.252,E
1775.1552,ABAB,ABB-122,9.105,-47.0452,147.519,3.934,0.3486,2.236,E
1775.3076,ABAB,ABB-122,9.114,-47.1268,136.434,3.988,0.3229,2.315,E
1775.46,ABAB,ABB-122,9.135,-47.2083,125.35,4.042,0.3384,2.342,E
1775.6124,ABAB,ABB-122,9.157,-47.2909,128.184,4.195,0.3538,2.314,E
1775.7648,ABAB,ABB-122,9.292,-47.9765,131.018,4.354,0.3818,2.253,E
1775.9172,ABAB,ABB-122,9.428,-48.662,135.269,4.519,0.3931,2.225,E
1776.0696,ABAB,ABB-122,9.487,-49.3476,133.958,4.585,0.387,2.197,E
1776.222,ABAB,ABB-122,9.546,-50.0342,132.648,4.653,0.3573,2.278,E
1776.3744,ABAB,ABB-122,9.493,-50.8218,131.337,4.721,0.312,2.399,E
1776.5268,ABAB,ABB-122,9.441,-51.6093,131.269,4.498,0.2699,2.463,E
1776.6792,ABAB,ABB-122,9.477,-52.3969,131.201,4.286,0.2626,2.493,E
1776.8316,ABAB,ABB-122,9.513,-52.0575,131.133,4.084,0.2686,2.504,E
1776.984,ABAB,ABB-122,9.549,-51.717,136.426,3.679,0.2745,2.516,E
1777.1364,ABAB,ABB-122,9.543,-51.3776,141.718,3.315,0.2805,2.523,E
1777.2888,ABAB,ABB-122,9.538,-50.5722,146.913,3.039,0.3002,2.531,E
1777.4412,ABAB,ABB-122,9.532,-49.7677,152.109,2.786,0.3199,2.52,E
1777.5936,ABAB,ABB-122,9.52,-48.9633,157.304,2.678,0.3471,2.483,E
1777.746,ABAB,ABB-122,9.507,-49.0479,162.247,2.574,0.3567,2.519,E
1777.8984,ABAB,ABB-122,9.494,-49.1325,167.189,2.474,0.3663,2.517,E
1778.0508,ABAB,ABB-122,9.552,-49.217,168.915,2.542,0.3675,2.457,E
1778.2032,ABAB,ABB-122,9.609,-49.3006,166.63,2.612,0.3687,2.396,E
1778.3556,ABAB,ABB-122,9.892,-49.6262,164.344,2.851,0.3702,2.344,E
1778.508,ABAB,ABB-122,9.894,-49.9507,162.059,3.111,0.3716,2.303,E
1778.6604,ABAB,ABB-122,10.033,-50.2753,162.797,3.396,0.3832,2.245,E
1778.8128,ABAB,ABB-122,10.254,-50.6009,163.535,3.849,0.3975,2.211,E
1778.9652,ABAB,ABB-122,10.209,-50.2004,163.423,4.363,0.4126,2.178,E
1779.1176,ABAB,ABB-122,10.165,-49.8,163.311,4.836,0.4222,2.131,E
1779.27,ABAB,ABB-122,10.12,-49.3996,156.806,5.36,0.4387,1.907,E
1779.4224,ABAB,ABB-122,10.076,-48.9992,145.237,5.728,0.4508,1.85,E
1779.5748,ABAB,ABB-122,9.899,-48.8957,132.096,6.12,0.4803,1.815,E
1779.7272,ABAB,ABB-122,9.721,-48.7923,119.611,6.54,0.5036,1.78,E
1779.8796,ABAB,ABB-122,9.431,-48.6889,107.615,6.989,0.5269,1.839,E
1780.032,ABAB,ABB-122,9.342,-47.8184,97.555,7.054,0.5118,1.897,E
1780.1844,ABAB,ABB-122,9.254,-46.947,88.952,7.12,0.3929,1.941,E
1780.3368,ABAB,ABB-122,9.181,-46.8046,78.159,6.756,0.3441,1.984,E
1780.4892,ABAB,ABB-122,9.109,-46.6611,74.848,6.41,0.1954,2.24,E
1780.6416,ABAB,ABB-122,9.036,-48.3657,79.491,6.082,0.1908,2.496,E
1780.794,ABAB,ABB-122,8.998,-50.0703,84.133,5.889,0.1862,2.513,E
1780.9464,ABAB,ABB-122,8.961,-50.2419,94.216,5.702,0.1816,2.527,E
1781.0988,ABAB,ABB-122,8.923,-50.4134,105.475,5.521,0.2005,2.541,E
1781.2512,ABAB,ABB-122,8.885,-50.456,116.733,5.551,0.2194,2.549,E
1781.4036,ABAB,ABB-122,8.865,-50.4986,122.972,5.581,0.2777,2.534,E
1781.556,ABAB,ABB-122,8.844,-50.5411,121.579,5.611,0.2581,2.519,E
1781.7084,ABAB,ABB-122,8.823,-52.5937,115.203,5.641,0.2517,2.502,E
1781.8608,ABAB,ABB-122,8.721,-54.6473,108.826,5.92,0.2454,2.529,E
1782.0132,ABAB,ABB-122,8.619,-60.0299,95.635,6.213,0.2414,2.522,E
1782.1656,ABAB,ABB-122,8.517,-74.0774,77.382,6.392,0.2374,2.43,E
1782.318,ABAB,ABB-122,8.466,-97.785,69.275,6.575,0.2357,2.362,E
1782.4704,ABAB,ABB-122,8.415,-103.1056,64.769,6.765,0.2341,2.292,E
1782.6228,ABAB,ABB-122,8.365,-108.4261,60.263,6.622,0.2324,2.288,E
1782.7752,ABAB,ABB-122,8.373,-113.7467,55.757,6.482,0.2307,2.285,E
1782.9276,ABAB,ABB-122,8.381,-119.0673,58.825,6.105,0.233,2.265,E
1783.08,ABAB,ABB-122,8.389,-117.0138,61.893,5.751,0.2406,2.256,E
1783.2324,ABAB,ABB-122,8.397,-114.9604,70.761,5.417,0.2483,2.324,E
1783.3848,ABAB,ABB-122,8.444,-103.21,79.63,5.103,0.267,2.368,E
1783.5372,ABAB,ABB-122,8.491,-90.7996,95.584,4.713,0.3006,2.451,E
1783.6896,ABAB,ABB-122,8.538,-75.4881,116.885,4.352,0.3233,2.495,E
1783.842,ABAB,ABB-122,8.585,-64.3027,140.663,4.019,0.3391,2.512,E
1783.9944,ABAB,ABB-122,8.591,-53.1173,147.679,3.712,0.3456,2.53,E
1784.1468,ABAB,ABB-122,8.597,-50.4798,154.694,3.445,0.3497,2.528,E
1784.2992,ABAB,ABB-122,8.602,-47.8424,156.085,3.197,0.3538,2.535,E
1784.4516,ABAB,ABB-122,8.684,-47.751,157.475,2.967,0.3579,2.524,E
1784.604,ABAB,ABB-122,8.766,-47.6595,158.866,2.839,0.3606,2.532,E
1784.7564,ABAB,ABB-122,8.847,-47.5671,158.517,2.716,0.3632,2.496,E
1784.9088,ABAB,ABB-122,8.975,-48.4967,158.168,2.599,0.3604,2.444,E
1785.0612,ABAB,ABB-122,9.102,-49.4263,157.819,2.486,0.3575,2.453,E
1785.2136,ABAB,ABB-122,9.213,-50.3558,159.016,2.626,0.3619,2.461,E
1785.366,ABAB,ABB-122,9.31,-50.2184,160.212,2.773,0.3663,2.464,E
1785.5184,ABAB,ABB-122,9.407,-50.082,159.34,3.164,0.3879,2.458,E
1785.6708,ABAB,ABB-122,9.363,-49.9445,158.467,3.609,0.4058,2.437,E
1785.8232,ABAB,ABB-122,9.32,-49.1661,149.373,4.123,0.4056,2.403,E
1785.9756,ABAB,ABB-122,9.277,-48.3887,143.899,4.711,0.4486,2.32,E
1786.128,ABAB,ABB-122,9.371,-50.0362,133.89,5.293,0.4725,2.135,E
1786.2804,ABAB,ABB-122,9.465,-51.6838,122.942,5.947,0.4787,2.031,E
1786.4328,ABAB,ABB-122,9.559,-55.4254,109.535,6.153,0.4848,1.929,E
1786.5852,ABAB,ABB-122,9.542,-57.5889,93.176,6.366,0.4951,1.954,E
1786.7376,ABAB,ABB-122,9.526,-59.7515,79.842,6.117,0.4713,2.112,E
1786.89,ABAB,ABB-122,9.541,-57.9411,69.052,5.878,0.4339,2.19,E1
1787.0424,ABAB,ABB-122,9.556,-55.3357,58.262,5.523,0.2601,2.375,E1
1787.1948,ABAB,ABB-122,9.57,-55.6152,64.219,5.189,0.2012,2.424,E1
1787.3472,ABAB,ABB-122,9.646,-55.8958,66.654,4.875,0.1974,2.472,E1
1787.4996,ABAB,ABB-122,9.721,-57.9624,69.09,4.546,0.1936,2.464,E1
1787.652,ABAB,ABB-122,9.797,-60.0299,68.747,4.239,0.2121,2.457,E1
1787.8044,ABAB,ABB-122,9.896,-59.6895,68.404,3.953,0.2237,2.44,E1
1787.9568,ABAB,ABB-122,9.994,-56.0391,68.061,3.708,0.2356,2.423,E1
1788.1092,ABAB,ABB-122,10.3,-52.3886,72.903,3.477,0.2476,2.391,E1
1788.2616,ABAB,ABB-122,10.606,-48.7382,83.564,3.261,0.2606,2.359,E1
1788.414,ABAB,ABB-122,10.857,-48.6868,84.995,3.059,0.2741,2.36,E1
1788.5664,ABAB,ABB-122,10.936,-48.6354,86.425,2.911,0.2876,2.362,E1
1788.7188,ABAB,ABB-122,10.91,-48.5849,87.856,2.77,0.3064,2.357,E1
1788.8712,ABAB,ABB-122,10.884,-48.7355,88.375,2.636,0.3194,2.351,E1
1789.0236,ABAB,ABB-122,10.836,-48.8871,88.894,2.688,0.3325,2.341,E1
1789.176,ABAB,ABB-122,10.789,-49.0376,89.414,2.742,0.361,2.304,E1
1789.3284,ABAB,ABB-122,10.741,-48.6772,88.457,2.944,0.3527,2.271,E1
1789.4808,ABAB,ABB-122,10.693,-48.3158,86.504,3.16,0.2985,2.248,E1
1789.6332,ABAB,ABB-122,10.672,-48.2374,84.55,3.393,0.2506,2.295,E1
1789.7856,ABAB,ABB-122,10.65,-48.1599,82.596,3.643,0.2375,2.35,E1
1789.938,ABAB,ABB-122,10.628,-48.4435,84.072,3.913,0.2415,2.428,E1
1790.0904,ABAB,ABB-122,10.607,-48.7281,85.548,4.202,0.2456,2.461,E1
1790.2428,ABAB,ABB-122,10.638,-49.0116,93.001,4.513,0.2618,2.479,E1
1790.3952,ABAB,ABB-122,10.67,-48.0212,100.453,4.554,0.2859,2.477,E1
1790.5476,ABAB,ABB-122,10.702,-47.0298,107.852,4.595,0.3106,2.456,E1
1790.7,ABAB,ABB-122,10.733,-46.0873,112.64,4.637,0.3375,2.434,E1
1790.8524,ABAB,ABB-122,10.765,-45.1449,117.429,4.455,0.3483,2.412,E1
1791.0048,ABAB,ABB-122,10.807,-45.6105,122.217,4.28,0.3591,2.385,E1
1791.1572,ABAB,ABB-122,10.849,-46.0771,118.53,4.111,0.3462,2.38,E1
1791.3096,ABAB,ABB-122,10.891,-46.5426,107.052,3.949,0.3333,2.389,E1
1791.462,ABAB,ABB-122,10.933,-47.8532,95.575,3.929,0.2032,2.503,E1
1791.6144,ABAB,ABB-122,10.927,-49.1628,82.119,3.909,0.188,2.508,E1
1791.7668,ABAB,ABB-122,10.921,-51.0613,70.813,3.889,0.1902,2.513,E1
1791.9192,ABAB,ABB-122,10.915,-52.6089,65.401,3.87,0.1925,2.511,E1
1792.0716,ABAB,ABB-122,10.969,-53.2805,59.989,3.928,0.2156,2.51,E1
1792.224,ABAB,ABB-122,11.024,-52.275,62.794,3.987,0.2392,2.471,E1
1792.3764,ABAB,ABB-122,11.187,-51.2706,65.599,4.048,0.2509,2.465,E1
1792.5288,ABAB,ABB-122,11.474,-50.2662,74.799,4.109,0.2626,2.463,E1
1792.6812,ABAB,ABB-122,11.76,-49.2608,78.31,4.171,0.2633,2.438,E1
1792.8336,ABAB,ABB-122,11.866,-48.6293,81.82,4.137,0.2495,2.445,E1
1792.986,ABAB,ABB-122,11.644,-47.9979,80.212,4.103,0.2187,2.453,E1
1793.1384,ABAB,ABB-122,11.422,-48.0895,78.604,4.069,0.2007,2.492,E1
1793.2908,ABAB,ABB-122,11.19,-48.182,76.995,4.036,0.2038,2.499,E1
1793.4432,ABAB,ABB-122,11.171,-48.7326,78.756,3.957,0.2142,2.506,E1
1793.5956,ABAB,ABB-122,11.152,-49.2842,82.625,3.879,0.2327,2.503,E1
1793.748,ABAB,ABB-122,11.133,-49.7797,86.494,3.802,0.2548,2.497,E1
1793.9004,ABAB,ABB-122,11.113,-50.2743,90.362,3.535,0.2775,2.491,E1
1794.0528,ABAB,ABB-122,11.161,-50.9229,91.49,3.286,0.3038,2.476,E1
1794.2052,ABAB,ABB-122,11.209,-51.5725,92.618,3.055,0.3229,2.461,E1
1794.3576,ABAB,ABB-122,11.193,-50.522,93.745,2.965,0.3421,2.387,E1
1794.51,ABAB,ABB-122,11.028,-50.4176,94.873,2.878,0.3344,2.353,E1
1794.6624,ABAB,ABB-122,10.863,-50.3122,91.345,2.794,0.3117,2.358,E1
1794.8148,ABAB,ABB-122,10.891,-51.2277,87.818,2.852,0.2844,2.362,E1
1794.9672,ABAB,ABB-122,11.035,-52.1433,84.964,2.911,0.2733,2.403,E1
1795.1196,ABAB,ABB-122,11.178,-53.0589,82.111,2.971,0.2952,2.397,E1
1795.272,ABAB,ABB-122,11.334,-53.2764,81.107,3.092,0.306,2.296,E1
1795.4244,ABAB,ABB-122,11.491,-53.494,80.103,3.218,0.3091,2.219,E1
1795.5768,ABAB,ABB-122,11.562,-53.7116,79.098,3.349,0.3122,2.267,E1
1795.7292,ABAB,ABB-122,11.633,-53.0602,77.752,3.486,0.2967,2.362,E1
1795.8816,ABAB,ABB-122,11.417,-52.4087,76.406,3.505,0.2463,2.387,E1
1796.034,ABAB,ABB-122,11.201,-53.7283,75.059,3.525,0.2254,2.381,E1
1796.1864,ABAB,ABB-122,10.838,-55.0479,72.281,3.432,0.2294,2.35,E1
1796.3388,ABAB,ABB-122,10.742,-59.3114,69.502,3.341,0.2491,2.313,E1
1796.4912,ABAB,ABB-122,10.646,-63.575,66.723,3.253,0.2636,2.235,E1
1796.6436,ABAB,ABB-122,10.627,-72.1686,65.669,3.178,0.278,2.122,E1
1796.796,ABAB,ABB-122,10.607,-75.5141,64.614,3.104,0.2815,2.047,E1
1796.9484,ABAB,ABB-122,10.478,-73.5957,63.56,3.033,0.2728,2.259,E1
1797.1008,ABAB,ABB-122,10.349,-71.6773,65.439,2.963,0.2536,2.132,E1
1797.2532,ABAB,ABB-122,10.251,-69.7589,67.319,2.881,0.2494,2.212,E1
1797.4056,ABAB,ABB-122,10.153,-66.5604,69.198,2.802,0.2451,2.275,E1
1797.558,ABAB,ABB-122,10.055,-63.362,72.958,2.725,0.2529,2.27,E1
1797.7104,ABAB,ABB-122,10.023,-60.2786,76.718,2.75,0.2607,2.265,E1
1797.8628,ABAB,ABB-122,9.991,-57.1951,80.478,2.775,0.3176,2.252,E1
1798.0152,ABAB,ABB-122,9.977,-56.0077,82.979,2.8,0.3326,2.236,E1
1798.1676,ABAB,ABB-122,9.963,-54.8203,85.481,2.952,0.337,2.258,E1
1798.32,ABAB,ABB-122,9.99,-55.1438,87.983,3.112,0.3414,2.212,E1
1798.4724,ABAB,ABB-122,10.017,-55.4664,90.485,3.28,0.3338,2.216,E1
1798.6248,ABAB,ABB-122,10.005,-55.789,86.068,3.511,0.3261,2.247,E1
1798.7772,ABAB,ABB-122,9.993,-56.8366,81.652,3.757,0.2899,2.296,E1
1798.9296,ABAB,ABB-122,9.778,-57.8841,72.677,4.021,0.1953,2.38,E1
1799.082,ABAB,ABB-122,9.563,-58.9307,67.131,3.953,0.1603,2.457,E1
1799.2344,ABAB,ABB-122,9.467,-59.9783,61.585,3.774,0.1567,2.506,E1
1799.3868,ABAB,ABB-122,9.37,-63.6438,60.183,3.604,0.153,2.523,E1
1799.5392,ABAB,ABB-122,9.273,-67.3084,58.781,3.441,0.1555,2.49,E1
1799.6916,ABAB,ABB-122,9.219,-76.276,57.379,3.223,0.1598,2.464,E1
1799.844,ABAB,ABB-122,9.165,-74.3605,58.494,3.019,0.1733,2.428,E1
1799.9964,ABAB,ABB-122,9.028,-72.4441,59.61,2.828,0.1806,2.4,E1
1800.1488,ABAB,ABB-122,8.891,-72.9827,59.287,2.735,0.1878,2.376,E1
1800.3012,ABAB,ABB-122,8.828,-85.8243,58.964,2.646,0.1701,2.365,E1
1800.4536,ABAB,ABB-122,8.764,-85.6048,54.82,2.559,0.1675,2.354,E1
1800.606,ABAB,ABB-122,8.767,-85.3854,52.166,2.476,0.1718,2.365,E1
1800.7584,ABAB,ABB-122,8.77,-87.217,49.512,2.45,0.1761,2.391,E1
1800.9108,ABAB,ABB-122,8.73,-99.5865,46.858,2.424,0.1661,2.379,E1
1801.0632,ABAB,ABB-122,8.689,-106.3311,46.946,2.457,0.1561,2.344,E1
1801.2156,ABAB,ABB-122,8.649,-104.6277,47.035,2.492,0.1488,2.318,E1
1801.368,ABAB,ABB-122,8.692,-93.0182,47.123,2.526,0.1415,2.307,E1
1801.5204,ABAB,ABB-122,8.736,-84.8048,53.863,2.562,0.1386,2.4,E1
1801.6728,ABAB,ABB-122,8.872,-76.5924,60.604,2.611,0.1404,2.437,E1
1801.8252,ABAB,ABB-122,9.008,-75.356,64.824,2.661,0.1423,2.451,E1
1801.9776,ABAB,ABB-122,9.144,-74.1185,69.045,2.713,0.1442,2.464,E1
1802.13,ABAB,ABB-122,9.406,-73.6301,73.031,2.765,0.1663,2.425,E1
1802.2824,ABAB,ABB-122,9.743,-58.8767,77.017,2.793,0.1992,2.377,E1
1802.4348,ABAB,ABB-122,10.054,-55.3322,80.287,2.821,0.2276,2.284,E1
1802.5872,ABAB,ABB-122,10.041,-51.7878,80.447,2.85,0.2456,2.263,E1
1802.7396,ABAB,ABB-122,10.027,-50.6374,80.607,2.878,0.2812,2.241,E1
1802.892,ABAB,ABB-122,10.013,-49.4879,77.681,2.877,0.282,2.274,E1
1803.0444,ABAB,ABB-122,9.804,-48.6955,74.756,2.875,0.2828,2.373,E1
1803.1968,ABAB,ABB-122,9.594,-47.9041,71.831,2.874,0.2837,2.439,E1
1803.3492,ABAB,ABB-122,9.502,-48.3487,71.251,2.885,0.2428,2.491,E1
1803.5016,ABAB,ABB-122,9.649,-48.7932,70.671,2.896,0.244,2.494,E1
1803.654,ABAB,ABB-122,9.795,-49.2378,70.091,2.908,0.2694,2.457,E1
1803.8064,ABAB,ABB-122,9.999,-50.6924,73.423,2.93,0.3005,2.414,E1
1803.9588,ABAB,ABB-122,10.203,-52.1479,76.755,2.953,0.3316,2.39,E1
1804.1112,ABAB,ABB-122,10.406,-53.6025,80.397,3.053,0.3519,2.359,E1
1804.2636,ABAB,ABB-122,10.545,-53.0431,84.038,3.18,0.3713,2.335,E1
1804.416,ABAB,ABB-122,10.318,-52.4837,87.679,3.312,0.3996,2.141,E1
1804.5684,ABAB,ABB-122,10.177,-51.9232,88.283,3.45,0.4136,2.055,E1
1804.7208,ABAB,ABB-122,10.037,-50.5288,88.886,3.593,0.4215,2.023,E1
1804.8732,ABAB,ABB-122,10.031,-50.1614,85.477,3.679,0.4295,1.99,E1
1805.0256,ABAB,ABB-122,10.026,-49.7949,82.069,3.767,0.3932,1.964,E1
1805.178,ABAB,ABB-122,9.926,-49.4285,78.66,3.858,0.3726,1.937,E1
