STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-035,1635.0996,12.862,-21.819,65.3075,2.017,0.5985,1.998,A
ABAB,ABB-035,1635.252,11.185,-21.072,64.6749,1.905,0.5992,1.998,A
ABAB,ABB-035,1635.4044,10.747,-20.293,63.6723,1.874,0.5996,1.998,A
ABAB,ABB-035,1635.5568,10.881,-20.025,62.0196,1.845,0.5819,1.998,A
ABAB,ABB-035,1635.7092,10.856,-20.007,59.307,1.863,0.5723,2.055,A
ABAB,ABB-035,1635.8616,10.622,-19.988,55.1744,1.895,0.5175,2.086,A
ABAB,ABB-035,1636.014,9.586,-19.97,50.6618,1.926,0.4627,2.127,A
ABAB,ABB-035,1636.1664,10.001,-19.951,46.9823,1.958,0.391,2.25,A
ABAB,ABB-035,1636.3188,10.5,-19.932,50.1506,1.989,0.377,2.168,A
ABAB,ABB-035,1636.4712,11.189,-19.914,55.804,1.989,0.3775,2.122,A
ABAB,ABB-035,1636.6236,12.181,-20.765,59.4513,1.978,0.4243,2.216,A
ABAB,ABB-035,1636.776,12.595,-21.135,58.6188,1.968,0.4417,2.169,A
ABAB,ABB-035,1636.9284,12.46,-21.506,57.8161,1.954,0.4732,2.114,A
ABAB,ABB-035,1637.0808,12.308,-21.29,55.4335,1.938,0.4835,2.109,A
ABAB,ABB-035,1637.2332,12.587,-20.885,54.8909,1.91,0.4764,2.111,A
ABAB,ABB-035,1637.3856,12.461,-20.35,54.4183,1.876,0.4713,2.121,A
ABAB,ABB-035,1637.538,12.49,-19.811,55.3057,1.851,0.4522,2.158,A
ABAB,ABB-035,1637.6904,12.65,-19.139,57.0031,1.821,0.4884,2.134,A
ABAB,ABB-035,1637.8428,13.018,-18.64,57.1805,1.791,0.5245,2.113,A
ABAB,ABB-035,1637.9952,13.625,-18.239,57.5579,1.761,0.5354,2.05,A
ABAB,ABB-035,1638.1476,13.731,-17.676,57.7453,1.755,0.5633,1.999,A
ABAB,ABB-035,1638.3,12.425,-17.114,57.6127,1.749,0.5216,1.998,A
ABAB,ABB-035,1638.4524,12.31,-17.048,57.9801,1.743,0.4837,1.997,A
ABAB,ABB-035,1638.6048,12.125,-17.364,59.3774,1.755,0.4614,2.051,A
ABAB,ABB-035,1638.7572,11.933,-17.641,61.8948,1.783,0.4508,2.146,A
ABAB,ABB-035,1638.9096,11.813,-17.917,64.2021,1.81,0.4406,2.11,A
ABAB,ABB-035,1639.062,11.939,-18.193,61.3096,1.837,0.4431,2.103,A
ABAB,ABB-035,1639.2144,12.282,-18.236,58.787,1.85,0.5119,2.114,A
ABAB,ABB-035,1639.3668,12.647,-18.279,59.2444,1.862,0.5189,2.07,A
ABAB,ABB-035,1639.5192,12.627,-18.322,60.2418,1.863,0.4883,2.025,A
ABAB,ABB-035,1639.6716,12.242,-17.788,62.3092,1.865,0.4665,2.016,A
ABAB,ABB-035,1639.824,11.056,-17.165,63.0466,1.867,0.4647,2.008,A
ABAB,ABB-035,1639.9764,11.025,-16.795,62.7939,1.868,0.4763,1.999,A
ABAB,ABB-035,1640.1288,11.098,-16.484,60.2013,1.87,0.4789,2.028,A
ABAB,ABB-035,1640.2812,11.929,-16.101,54.9187,1.866,0.4843,2.047,A
ABAB,ABB-035,1640.4336,12.122,-15.598,53.0261,1.844,0.4829,2.064,A
ABAB,ABB-035,1640.586,11.987,-15.092,54.4235,1.861,0.4669,2.066,A
ABAB,ABB-035,1640.7384,11.817,-14.702,56.7609,1.879,0.4455,2.063,A
ABAB,ABB-035,1640.8908,11.946,-14.449,59.3983,1.896,0.4398,2.058,A
